"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-03-28","0.00","63","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-03-29","0.00","71","47",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-03-30","0.00","65","38",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-03-31","0.00","74","47",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-01","0.02","63","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-02","1.12","70","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-03","0.00","64","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-04","1.25","50","41",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-05","0.81","50","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-06","0.00","48","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-07","0.00","46","37",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-08","0.00","43","30",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-09","0.00","50","30",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-10","0.00","48","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-11","0.00","52","34",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-12","0.13","68","37",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-13","0.61","57","37",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-14","0.00","52","34",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-15","0.00","59","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-16","0.15","63","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-17","0.12","50","45",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-18","0.00","61","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-19","0.00","64","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-20","0.29","61","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-21","0.14","79","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-22","0.00","81","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-23","0.00","79","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-24","0.00","61","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-25","0.00","57","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-26","0.23","57","45",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-27","0.08","50","45",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-28","0.10","63","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-29","0.00","68","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-04-30","0.32","70","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-01","0.00","64","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-02","0.00","61","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-03","0.00","63","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-04","0.00","61","41",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-05","0.00","59","41",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-06","0.00","66","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-07","0.00","63","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-08","0.47","63","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-09","0.00","72","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-10","0.00","82","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-11","0.01","82","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-12","0.59","63","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-13","0.34","55","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-14","0.34","55","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-15","0.00","59","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-16","0.00","66","41",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-17","0.00","68","37",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-18","0.00","73","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-19","0.00","66","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-20","0.00","73","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-21","0.24","78","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-22","0.00","79","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-23","0.00","66","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-24","0.00","59","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-25","0.02","66","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-26","0.00","73","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-27","0.00","79","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-28","0.00","81","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-29","0.00","82","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-30","0.00","79","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-05-31","0.00","75","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-01","0.00","82","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-02","0.00","86","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-03","0.00","86","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-04","0.56","70","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-05","1.89","63","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-06","0.00","68","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-07","0.00","77","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-08","0.07","77","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-09","0.00","75","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-10","0.00","79","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-11","0.01","91","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-12","0.02","86","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-13","0.05","86","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-14","0.00","84","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-15","0.00","79","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-16","0.18","90","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-17","0.72","86","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-18","0.00","77","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-19","0.00","70","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-20","0.56","68","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-21","0.49","77","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-22","0.00","75","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-23","0.04","77","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-24","0.10","79","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-25","0.00","79","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-26","0.00","82","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-27","0.00","86","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-28","0.00","82","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-29","0.00","93","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-06-30","0.00","88","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-01","0.00","88","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-02","2.98","84","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-03","0.03","86","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-04","0.00","77","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-05","0.00","81","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-06","0.00","79","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-07","0.53","86","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-08","0.00","82","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-09","0.00","88","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-10","0.00","88","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-11","0.02","84","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-12","0.07","82","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-13","0.00","86","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-14","0.36","88","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-15","0.00","81","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-16","0.00","84","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-17","0.12","77","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-18","0.62","79","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-19","0.54","82","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-20","0.00","81","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-21","0.00","84","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-22","0.00","86","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-23","0.00","88","75",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-24","0.07","90","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-25","0.00","77","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-26","0.00","73","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-27","0.00","75","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-28","0.00","81","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-29","0.00","81","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-30","0.00","82","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-07-31","0.19","88","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-01","0.44","75","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-02","0.00","75","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-03","0.00","79","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-04","0.00","79","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-05","0.47","81","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-06","0.04","84","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-07","0.11","82","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-08","0.00","86","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-09","0.10","84","72",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-10","1.89","82","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-11","0.00","82","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-12","0.66","86","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-13","0.00","82","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-14","0.00","86","73",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-15","0.00","82","72",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-16","0.48","82","72",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-17","0.05","90","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-18","0.99","82","72",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-19","0.41","72","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-20","0.33","72","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-21","0.59","79","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-22","0.48","86","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-23","0.00","70","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-24","0.04","75","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-25","0.26","73","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-26","0.00","79","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-27","0.00","79","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-28","0.43","70","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-29","0.00","79","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-30","0.00","88","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-08-31","0.00","88","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-01",,"75","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-02",,"72","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-03",,"73","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-04",,"79","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-05","0.00","79","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-06","0.18","72","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-07",,"81","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-08",,"79","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-09","0.00","75","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-10","0.81","81","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-11",,"81","63",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-12",,"86","68",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-13",,"79","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-14",,"75","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-15",,"77","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-16",,"79","61",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-17",,"72","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-18",,"77","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-19",,"70","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-20",,"68","45",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-21",,"72","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-22",,"73","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-23","0.00","77","59",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-24","0.00","79","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-25",,"86","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-26",,"79","72",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-27",,"82","70",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-28",,"82","66",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-29",,"81","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-09-30",,"70","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-01","0.00","61","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-02","0.00","63","41",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-03","0.00","68","41",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-04","0.00","79","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-05","0.00","61","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-06","0.00","59","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-07","0.00","64","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-08","0.00","73","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-09","0.00","79","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-10","0.00","81","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-11","0.00","73","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-12","0.00","79","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-13","0.00","70","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-14","0.00","84","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-15","0.00","84","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-16","0.00","82","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-17","0.00","75","55",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-18","0.00","66","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-19","0.00","68","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-20","0.00","77","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-21","0.00","75","52",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-22","0.00","86","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-23","0.00","68","46",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-24","0.00","68","45",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-25","0.00","72","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-26","0.00","79","57",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-27","0.02","75","64",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-28","0.23","70","48",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-29","0.00","48","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-30","0.00","54","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-10-31","0.00","68","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-01","0.00","72","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-02","0.27","68","54",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-03","0.00","57","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-04","0.00","55","37",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-05","0.00","61","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-06","0.00","57","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-07","0.01","54","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-08","0.00","59","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-09","0.01","57","50",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-10","0.00","55","45",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-11","0.02","46","41",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-12","0.00","41","25",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-13","0.00","39","23",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-14","0.00","43","21",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-15","0.00","39","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-16","1.53","45","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-17","0.46","54","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-18","0.00","50","34",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-19","0.00","55","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-20","0.00","61","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-21","0.00","57","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-22","0.28","48","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-23","0.02","46","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-24","0.01","45","41",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-25","0.01","50","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-26","0.00","46","37",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-27","0.05","45","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-28","0.06","45","41",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-29","0.00","41","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-11-30","0.15","45","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-01","1.48","55","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-02","0.00","52","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-03","0.00","46","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-04","0.00","57","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-05","0.21","54","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-06","0.00","48","39",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-07","0.00","46","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-08","0.00","39","28",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-09","0.00","39","32",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-10","0.00","39","34",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-11","0.00","45","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-12","0.00","48","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-13","0.26","48","37",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-14","0.49","64","43",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-15","0.00","48","34",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-16","0.01","39","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-17","0.00","39","25",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-18","0.00","39","25",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-19","0.00","39","23",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-20","0.00","34","19",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-21","0.00","39","19",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-22","0.77","50","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-23","0.00","54","36",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-24","0.00","37","27",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-25","0.00","32","25",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-26","0.30","32","25",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-27","0.14","37","30",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-28","0.00","37","21",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-29","0.00","34","16",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-30","0.00","50","28",
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","1920-12-31","0.00","50","28",
